Id,SalePrice
2176,328091.5545218074
2177,236378.41293791606
2178,214469.3838966841
2179,141012.93818812858
2180,210325.554088941
2181,186274.14177413023
2182,221997.9337834419
2183,183294.66412478773
2184,123462.62096097505
2185,118397.3993572457
2186,143958.8400941919
2187,153110.55317471095
2188,148126.5458205496
2189,212075.43682246222
2190,79140.64260410285
2191,81041.4806736155
2192,86321.54258420486
2193,100042.52359982164
2194,101505.11725838936
2195,108356.03481975941
2196,103645.22753392524
2197,109349.30098455893
2198,156334.62392389186
2199,176910.9477454935
2200,149602.21654032046
2201,137124.28844409436
2202,208728.64136251435
2203,141348.93553039237
2204,177921.84944105954
2205,111809.62629135951
2206,141647.90182463106
2207,228513.4346514069
2208,246037.86145084692
2209,225246.23487681267
2210,117612.09869684046
2211,116344.83091629366
2212,115599.88642689571
2213,104716.25918348489
2214,129572.77049546555
2215,103249.68993953819
2216,148537.62142652858
2217,74180.69546585364
2218,75546.55121542311
2219,68167.19320314338
2220,67096.01935825853
2221,318953.734155577
2222,264621.3584395837
2223,290653.13143704087
2224,211124.4981160011
2225,121480.29177713764
2226,176644.84406898983
2227,208541.2243501753
2228,274900.95378940844
2229,262059.9191851786
2230,150792.42809847023
2231,223274.28085756744
2232,175875.2038269256
2233,172539.57612876702
2234,245234.16332946968
2235,210986.58974242248
2236,269112.2042416818
2237,333365.6355015125
2238,202589.14239224847
2239,109006.90979331946
2240,159717.08866480662
2241,143636.5535609819
2242,124301.13893621584
2243,129068.68532379465
2244,101741.32345891891
2245,102581.86026074475
2246,142869.803085406
2247,106688.45975059015
2248,127864.65538787117
2249,120265.70690582543
2250,131781.84827396882
2251,112962.31789764142
2252,173777.56001951956
2253,151422.71888684027
2254,176788.35531043564
2255,185190.03806280266
2256,182814.3749225114
2257,205583.13897923662
2258,162186.49772204855
2259,175912.13940730118
2260,155182.60319633246
2261,188791.8561979761
2262,202938.4884167836
2263,366620.83337951347
2264,398280.3019763799
2265,169593.3440986957
2266,339109.7454314511
2267,362981.4697568741
2268,424349.29340120044
2269,148007.99445056176
2270,192653.75086610424
2271,224585.81457757478
2272,196098.68386991357
2273,161046.80581131147
2274,174020.0165566472
2275,167794.95757323276
2276,196372.6115825817
2277,189687.34429155296
2278,141142.19139956057
2279,117974.06157683293
2280,118562.57686024129
2281,165852.76449939236
2282,185094.7087137136
2283,102146.91177716093
2284,111707.02266466682
2285,145993.46601172411
2286,126961.18211546585
2287,371449.0850275074
2288,250046.72427034797
2289,367406.9417822998
2290,454772.5286603127
2291,329005.02649259864
2292,426108.1188592535
2293,445881.2968547953
2294,383685.2330308876
2295,440057.37455402827
2296,294239.3958137701
2297,325789.96499937755
2298,301210.9699776506
2299,332616.895894077
2300,331795.20759721857
2301,295817.1530412634
2302,236370.17522040065
2303,239315.1621806623
2304,241678.2093594664
2305,186313.75613762718
2306,178704.5278289386
2307,187032.29862094598
2308,220496.68697798334
2309,290723.95851385477
2310,208151.40736035342
2311,190529.22641265724
2312,180494.491604175
2313,176284.72575166897
2314,170293.03228063474
2315,183593.450929462
2316,196665.48074453598
2317,181739.7499336226
2318,183716.6393946984
2319,183302.8499383305
2320,191221.6203700758
2321,252630.2262875432
2322,177333.55905718365
2323,184792.61864436493
2324,175992.5696010064
2325,220913.40009273498
2326,171224.49148977094
2327,204096.4671917589
2328,222785.919148585
2329,188743.1030032172
2330,178137.9042194356
2331,339775.9903603025
2332,399049.1458343237
2333,322253.89255054714
2334,240360.49786684386
2335,273066.6720060294
2336,310474.6206499616
2337,203501.36425472845
2338,285614.6041268696
2339,209881.208926795
2340,403392.008265342
2341,225721.69645015497
2342,236778.79644290512
2343,227110.6788108464
2344,210289.3376168047
2345,242403.61210140577
2346,210333.879278797
2347,195726.04998186434
2348,234902.48110415056
2349,180207.085412577
2350,306718.7060871655
2351,265150.22808734095
2352,258505.88394658573
2353,223902.4406027588
2354,134092.91655243677
2355,142962.06268063196
2356,147753.5806940792
2357,191648.7409582127
2358,188409.8924474435
2359,127292.81841525369
2360,117463.62489717749
2361,149286.0781731587
2362,265450.9659208861
2363,130908.04195539345
2364,148007.35987954258
2365,220690.33208996154
2366,193264.76023699684
2367,229856.86140698512
2368,214083.97043682376
2369,233323.471341633
2370,172955.3012196392
2371,169477.290687384
2372,186353.9434940705
2373,286227.8420926281
2374,317837.8089730263
2375,267053.112118984
2376,279865.38190685917
2377,344416.87152299663
2378,143175.31736932375
2379,198337.2672455969
2380,145290.92923251927
2381,167614.7332710993
2382,206848.34318272755
2383,206527.66441152035
2384,252142.94395896533
2385,169526.49063587806
2386,137821.52607147483
2387,130400.95890272205
2388,98321.93232037479
2389,122758.77038969759
2390,142856.63717025894
2391,143860.99738735124
2392,116554.92355781756
2393,175857.47483189328
2394,144856.59575668097
2395,205546.49526218494
2396,145378.56486536493
2397,212705.75680801758
2398,134944.5698321061
2399,56850.54433055476
2400,57487.018161395696
2401,111905.97857345111
2402,138769.30191906297
2403,138797.46047277653
2404,151325.0959930947
2405,159430.79407493465
2406,141139.5188881007
2407,128461.12208259586
2408,144581.6778958854
2409,124178.1150603891
2410,165420.70130168772
2411,122769.39751027663
2412,147642.9495227718
2413,131773.62320884367
2414,137625.02183172683
2415,134533.10403414766
2416,126184.1669882969
2417,138137.10722793202
2418,131550.15821283063
2419,122455.4186091126
2420,128885.12289946142
2421,150017.3504992062
2422,107579.56560533705
2423,113630.28051782196
2424,154988.83243200567
2425,183301.86442071202
2426,134512.7582578174
2427,132201.62261651282
2428,177661.38318091317
2429,117733.47279244367
2430,133105.92709340513
2431,108504.91803648528
2432,143217.91978649746
2433,150976.16240008094
2434,146106.6023925682
2435,152770.33367223907
2436,113065.49945411345
2437,106426.90621541352
2438,126943.14406052188
2439,106129.80646096921
2440,120203.25008815453
2441,87143.34096491453
2442,98775.75426121026
2443,123089.55949871345
2444,128983.31298708523
2445,81181.57206100051
2446,142304.73052679273
2447,177183.51386713423
2448,140746.05389378883
2449,108691.33227456646
2450,149032.59324646677
2451,122952.18195741925
2452,205236.52597906147
2453,99776.80577130996
2454,124445.91839640263
2455,119273.94980040856
2456,139275.0522433364
2457,124295.13929435538
2458,127637.6776306929
2459,108804.17029631427
2460,142413.88878029425
2461,123171.46499069734
2462,128340.68951531501
2463,124437.14127891761
2464,179885.16835493626
2465,150104.7243234061
2466,120576.37333989081
2467,135068.06001242404
2468,75737.12611584982
2469,76473.71446855745
2470,194689.34442822385
2471,193138.80429958692
2472,166668.89171989815
2473,120597.60520388016
2474,81521.040243797
2475,225366.2391956373
2476,109349.97900491525
2477,127180.67310752145
2478,149686.84610007305
2479,106392.76875536721
2480,159699.80229627373
2481,120024.0544340607
2482,129349.76822989521
2483,114919.33342554305
2484,123618.04129806113
2485,127901.80860094262
2486,153573.0260183301
2487,164508.00071658372
2488,149453.28963157104
2489,146356.02845761666
2490,145380.73211475456
2491,95177.31015751505
2492,185345.30241817332
2493,142822.37703262563
2494,153175.73093045026
2495,85352.84770402292
2496,243599.5179809131
2497,150542.7857186086
2498,115300.26049234752
2499,82220.37994825175
2500,124055.9263205886
2501,136009.71586816938
2502,138181.76186965956
2503,89082.70528611972
2504,172448.45785886122
2505,220097.46963465167
2506,253722.71286538502
2507,261368.00449235208
2508,253167.77453088568
2509,211184.57360398996
2510,224465.34250074218
2511,174696.68091661195
2512,201458.63501649286
2513,218681.85537758455
2514,253821.85172724677
2515,148205.10418811388
2516,163307.92400233063
2517,142863.96885494536
2518,152727.108578398
2519,225858.50887676637
2520,213430.1624661514
2521,189863.05390870236
2522,221968.25327760336
2523,125625.21206028358
2524,134188.82179427525
2525,147494.48260495558
2526,133301.47562745828
2527,115020.55854291613
2528,125886.91479286712
2529,122641.57883336022
2530,120320.27166791265
2531,247582.30874714954
2532,224905.3946199403
2533,192336.2991493611
2534,234923.4289744511
2535,307534.02719970595
2536,230952.6741783007
2537,239812.29238605284
2538,188379.80618133134
2539,188752.228486525
2540,176068.72544905532
2541,184419.11528446057
2542,165041.44365935627
2543,130146.88945120909
2544,121040.77029507556
2545,134959.73091792988
2546,128907.51931602065
2547,136717.15789482242
2548,153352.05629914903
2549,156826.33312361722
2550,232388.51633998717
2551,139825.74692524935
2552,126240.43224089949
2553,76479.06464940745
2554,99378.18949082347
2555,122780.03950969967
2556,102219.54361349887
2557,109698.32830561034
2558,150280.29179739364
2559,134038.68554898625
2560,140917.7992225131
2561,142030.5710939073
2562,130170.09442214268
2563,146879.00044490997
2564,201259.731487297
2565,140194.326852804
2566,153687.5738210245
2567,137315.6260712664
2568,200490.48505803128
2569,210299.83419416996
2570,114398.41934540117
2571,173164.83093970083
2572,158850.2236141854
2573,215970.29355370195
2574,282185.4168810691
2575,130988.42217463459
2576,113540.57355706589
2577,140339.22200779355
2578,82112.44507071786
2579,72021.4373495123
2580,95372.20802710569
2581,98086.62477524133
2582,95543.42907490175
2583,286422.7933446072
2584,163356.94099045222
2585,169863.34134928888
2586,217798.30830560575
2587,205632.8350227481
2588,147536.51554014682
2589,147469.2036466407
2590,211040.1182359201
2591,207654.5659472029
2592,194574.5286632274
2593,253046.33119495196
2594,182481.7321613934
2595,197860.45017867963
2596,309877.39245938114
2597,181979.66809788783
2598,282261.8759668218
2599,300184.4373759486
2600,153058.29028394754
2601,152693.30424984527
2602,82170.69441571133
2603,91725.15618598327
2604,86531.4647420365
2605,75007.78621968027
2606,146267.14086050336
2607,197157.98829726587
2608,198886.40426622765
2609,167222.43514907482
2610,108686.58786036441
2611,108722.44285540801
2612,151986.8325635699
2613,134483.2238218295
2614,125819.54914400789
2615,159145.25749868658
2616,147665.60138704983
2617,175254.8998930657
2618,192932.3971571658
2619,185104.49706507722
2620,187414.35272957338
2621,179347.31013974344
2622,179476.5765428809
2623,257306.87376464173
2624,298493.89824843605
2625,276973.4465549019
2626,172573.0458587502
2627,164360.3363802625
2628,461110.92694731883
2629,452226.5861484266
2630,367154.7433198072
2631,462573.46118674584
2632,426147.9143549935
2633,337536.26499914035
2634,408716.67205774115
2635,153465.82190591257
2636,181303.7164027272
2637,174442.39881924744
2638,253113.4072139733
2639,181658.4713265368
2640,149244.83224326308
2641,103551.95571027393
2642,183072.09233192808
2643,102414.99488999648
2644,123658.52889378901
2645,106281.43377121782
2646,96091.76911316116
2647,100664.72183973312
2648,149529.05763905917
2649,146745.73038628252
2650,149286.9020675629
2651,142959.52411438877
2652,392484.10834926023
2653,245853.04747702542
2654,218385.65069214476
2655,394584.8015385902
2656,316161.73366257164
2657,358511.7623163992
2658,311715.48088178923
2659,303362.78917315335
2660,359478.73246767285
2661,359351.6963065299
2662,351337.0005711198
2663,296535.37059434835
2664,275852.5798217066
2665,333910.0190963856
2666,293059.19915726304
2667,164796.37923837235
2668,184422.34899708885
2669,173047.6382604598
2670,278055.1101405981
2671,188441.8728989466
2672,196109.43146029563
2673,209453.8990389294
2674,203704.9908510177
2675,172044.3866204683
2676,190933.91417215503
2677,193726.61623571132
2678,252158.61411268637
2679,271482.078617486
2680,284267.49937904946
2681,398980.800731163
2682,318932.49252844404
2683,514129.2034080566
2684,313594.7675049012
2685,336506.7012005678
2686,269229.978647219
2687,326435.809532452
2688,220511.4298540388
2689,203553.37969947333
2690,401797.9383464535
2691,185716.35291711264
2692,130584.50597821896
2693,191711.02529160245
2694,129777.02052150239
2695,190566.48703477925
2696,187089.7206524042
2697,187290.08820477285
2698,192704.38366927637
2699,171199.10967565182
2700,152938.31192751572
2701,146729.85707365238
2702,111113.58811542644
2703,129359.57065563969
2704,133906.77114647557
2705,120800.7701554247
2706,114775.9423101777
2707,127538.26056694312
2708,135261.5415989368
2709,96586.42888678944
2710,127129.02447069858
2711,306437.3590549757
2712,368067.96348555293
2713,170631.72898489525
2714,150612.11808005976
2715,167758.25671053532
2716,142016.7098685985
2717,187825.93602822453
2718,229645.14142448612
2719,159443.74011324474
2720,176825.591927271
2721,135248.32192505055
2722,161574.55354739845
2723,146160.3845411409
2724,130099.1061138661
2725,132640.21675457357
2726,149458.07765322863
2727,179440.0945262739
2728,177176.16583617905
2729,146024.83033625246
2730,144624.7977983638
2731,134117.63685888535
2732,132045.22652418487
2733,154873.75800767232
2734,150822.96050616546
